text,label
实行,2
党政,0
同责,1
，,1
压实,0
各方,0
责任,0
根据,1
各地,1
实际,0
分类,0
施策,2
，,1
鼓励,2
主动,2
作为,1
、,1
率先,2
达峰,2
—,2
—,2
节约,0
优先,1
把,1
节约能源,2
资源,0
放在首位,0
，,1
实行,2
全面,0
节约,2
战略,0
，,1
持续,0
降低,1
单位,1
产出,0
能源,0
资源,0
消耗,0
和,0
碳,2
排放,1
，,1
提高,2
投入产出,1
效率,1
，,1
倡导,2
简约,0
适度,1
、,1
绿色,2
低碳,2
生活,0
方式,0
，,1
从,0
源头,0
和,0
入口,0
形成,0
有效,1
的,0
碳,0
排放,0
控制,1
阀门,0
双轮,0
驱动,0
政府,1
和,1
市场,1
两手发,0
力,0
，,1
构建,1
新型,0
举国体制,2
，,1
强化,2
科技,1
和,0
制度,2
创新,1
，,1
加快,2
绿色,2
低碳,2
科技,1
革命,0
深化,2
能源,1
和,1
相关,0
领域,1
改革,0
，,1
发挥,1
市场机制,0
作用,1
，,1
形成,1
有效,0
激励,0
约束,0
机制,0
—,2
内外,0
畅通,2
立足,0
国情,0
实际,1
，,1
统筹,2
国内,0
国际,0
能源,1
资源,1
，,1
推广先进,2
绿色,2
低碳,2
技术,0
和,1
经验,0
统筹,0
做好,2
应对,1
气候变化,2
对外,0
斗争,0
与,0
合作,0
，,1
不断,2
增强,2
国际,0
影响力,0
和,1
话语权,0
，,1
坚决,0
维护,2
我国,1
发展,1
权益,1
—,2
防范,2
风险,0
处理,0
好,2
减污降,0
碳,2
和,0
能源安全,0
、,1
产业链,1
供应链,1
安全,0
、,1
粮食安全,1
、,1
群众,0
正常,0
生活,0
的,1
关系,1
，,1
有,0
效应,0
对,0
绿色,2
低碳,2
转型,0
可能,0
伴随,0
的,1
经济,1
、,1
金融,1
社会,0
风险,0
，,1
防止,2
过度,0
反应,0
，,1
确保安全,1
降碳,2
二,1
、,1
主要,0
目标,1
到,0
2025,1
年,1
，,1
绿色,2
低,1
碳循环,0
发展,0
的,1
经济,0
体系,1
初步,0
形成,2
，,1
重点,0
行业,0
能源,2
利用效率,1
大幅,2
提升,2
单位,1
国内,1
生产总值,1
能耗,0
比,1
2020,0
年,1
下降,0
单位,1
国内,0
生产总值,1
二氧化碳,1
排放,1
比,0
2020,0
年,0
下降,2
18%,1
非,1
化石,1
能源,0
消费,0
比重,0
达到,0
20%,0
左右,1
森林,1
覆盖率,0
达到,2
24.1%,1
，,1
森林,0
蓄积量,1
达到,0
180,0
亿立方米,1
，,1
为,1
实现,0
碳达峰,2
碳中,2
和,0
奠定,0
坚实基础,2
到,0
2030,2
年,0
，,1
经济社会,0
发展,1
全面,1
绿色,2
转型,2
取得,1
显著,2
成效,2
，,1
重点,2
耗能,0
行业,0
能源,0
利用效率,1
达到,2
国际,0
先进,2
水平,0
单位,0
国内,1
生产总值,1
能耗,0
大幅,2
下降,2
单位,0
国内,0
生产总值,0
二氧化碳,1
排放,0
比,0
2005,0
年,0
下降,0
65%,2
以上,2
非,0
化石,0
能源,0
消费,0
比重,0
达到,2
25%,0
左右,1
，,1
风电,2
、,1
太阳能,2
发电,1
总,1
装机容量,1
达到,2
12,1
亿千瓦,2
以上,2
森林,1
覆盖率,1
达到,0
25%,0
左右,0
，,1
森林,0
蓄积量,1
达到,2
190,0
亿立方米,0
，,1
二氧化碳,1
排放量,2
达到,2
峰值,0
并,1
实现,2
稳中有降,1
到,1
2060,1
年,1
，,1
绿色,2
低,1
碳循环,0
发展,1
的,1
经济,1
体系,1
和,1
清洁,2
低碳,2
安全,0
高效,2
的,0
能源,0
体系,0
全面,1
建立,0
，,1
能源,0
利用效率,1
达到,0
国际,0
先进,1
水平,1
，,1
非,0
化石,1
能源,1
消费,1
比重,1
达到,1
80%,0
以上,2
，,1
碳中,0
和,1
目标,2
顺利实现,2
，,1
生态,2
文明,1
建设,1
取得,1
丰硕成果,2
，,1
开创,0
人与自然,1
和谐,1
共生,0
新,0
境界,0
三,1
、,1
推进,2
经济社会,0
发展,1
全面,1
绿色,2
转型,1
（,2
三,1
）,2
强化,2
绿色,2
低碳,2
发展,1
规划,2
引领,0
将,1
碳达峰,2
、,1
碳中,2
和,1
目标,2
要求,2
全面,2
融入,1
经济社会,0
发展,1
中长期,0
规划,1
，,1
强化,2
国家,0
发展,2
规划,2
、,1
国土,1
空间规划,0
专项规划,0
、,1
区域规划,1
和,1
地方,1
各级,1
规划,1
的,1
支撑,0
保障,2
加强,1
各级,0
各类,1
规划,1
间,1
衔接,0
协调,0
，,1
确保,0
各,1
地区,1
各,1
领域,0
落实,2
碳达峰,2
、,1
碳中,2
和,0
的,0
主要,1
目标,2
、,1
发展,1
方向,1
、,1
重大,1
政策,2
重大,0
工程,0
等,0
协调一致,2
（,0
四,1
）,2
优化,2
绿色,2
低碳,2
发展,1
区域,0
布局,0
持续,1
优化,2
重大,0
基础设施,0
重大,0
生产力,0
和,1
公共资源,0
布局,1
，,1
构建,2
有利于,0
碳达峰,2
和,1
的,1
国土,1
空间,0
开发,1
保护,2
新格局,1
在,0
京津冀,1
协同,2
发展,1
、,1
长江,1
经济带,0
发展,1
、,1
粤港澳,1
大湾,1
区,0
建设,0
、,1
长三角,0
一体化,0
发展,1
、,1
黄河流域,1
生态,2
保护,2
和,1
高质量,1
发展,2
等,0
区域,1
重大,1
战略,1
实施,2
中,0
，,1
绿色,2
低碳,2
发展,0
导向,0
和,2
任务,0
要求,2
（,2
五,0
）,2
加快,2
形成,0
绿色,2
生产,0
生活,0
方式,1
大力,1
推动,2
节能,2
减排,2
，,1
全面,2
推进,2
清洁,2
生产,0
，,1
加快,2
发展,0
循环,0
经济,0
，,1
加强,1
资源,0
综合利用,2
，,1
不断,0
提升,2
绿色,2
低碳,2
发展,1
水平,0
扩大,1
绿色,2
低碳,2
产品,1
供给,1
和,1
消费,0
，,1
倡导,0
绿色,2
低碳,2
生活,0
方式,1
把,0
绿色,2
低碳,2
发展,1
纳入,1
国民教育,0
体系,1
开展,0
绿色,2
低碳,2
社会,0
行动,2
示范,0
创建,1
全,0
社会,1
共识,1
，,1
加快,2
形成,0
全民,0
参与,1
的,1
良好,2
格局,1
四,1
、,1
深度,0
调整,1
产业结构,1
（,2
六,0
）,2
推动,2
产业结构,0
优化,2
升级,0
加快,2
推进,2
农业,0
绿色,2
发展,1
，,1
促进,2
农业,0
固碳,0
增效,0
制定,2
能源,1
钢铁,0
、,1
有色金属,1
、,1
石化,0
化工,0
、,1
建材,0
、,1
交通,1
、,1
建筑,1
等,0
行业,0
和,1
领域,0
碳达峰,2
实施方案,2
以,1
节能,2
降碳,0
为,1
导向,0
，,1
修订,1
产业,1
结构调整,1
指导,0
目录,1
开展,2
钢铁,1
、,1
煤炭,0
去,0
产能,0
“,2
回头,0
看,0
”,2
，,1
巩固,0
去,0
产能,1
成果,2
加快,2
推进,2
工业,0
领域,1
低碳,2
工艺,0
革新,0
和,2
数字化,1
转型,2
开展,2
碳达峰,2
试点,1
园区,1
建设,0
加快,2
商贸,1
流通,0
、,1
信息,1
服务,1
等,2
绿色,2
转型,0
，,1
提升,2
服务业,1
低碳,2
发展,1
水平,1
（,2
七,1
）,2
坚决,1
遏制,0
高耗能,0
高,2
排放,0
项目,1
盲目发展,0
新建,0
、,1
扩建,0
钢铁,0
、,1
水泥,0
、,1
平板玻璃,1
、,1
电解铝,0
等,1
高耗能,0
高,2
排放,0
项目,1
严格,1
落实,2
产能,1
等量,0
或,1
减量,0
置换,0
，,1
出台,1
煤电,0
、,1
石化,0
、,1
煤化工,0
等,1
产能,1
控制,0
政策,2
未,0
纳入,1
国家有关,0
领域,1
产业,0
规划,1
的,1
，,1
一律,0
不得,0
新建,0
改扩建,1
炼油,0
和,0
新建,0
乙烯,1
、,1
对二甲苯,0
、,1
煤制,0
烯烃,1
项目,1
合理,0
控制,0
煤制油,0
气,0
产能,0
规模,1
提升,2
高耗能,0
高,0
排放,0
项目,1
能耗,0
准入,0
标准,1
加强,2
产能,0
过剩,0
分析,0
预警,0
和,0
窗口,1
指导,1
（,2
八,1
）,2
大力发展,2
绿色,2
低碳,2
产业,1
加快,2
发展,2
新一代,1
信息技术,1
、,1
生物,1
技术,1
新能源,2
、,1
新,2
材料,0
、,1
高端,0
装备,0
、,1
新能源,2
汽车,0
、,1
绿色,2
环保,2
以及,0
航空航天,1
、,1
海洋,0
装备,1
等,0
战略性,0
新兴产业,1
建设,2
绿色,2
制造,0
体系,1
推动,2
互联网,1
、,1
大,1
数据,1
、,1
人工智能,1
、,1
第五代,0
移动,1
通信,1
（,2
5G,1
）,2
等,0
新兴,1
技术,1
与,0
绿色,2
低碳,2
产业,1
深度,0
融合,0
五,1
、,1
加快,2
构建,2
清洁,1
低碳,2
安全,0
高效,2
能源,1
体系,1
（,2
九,0
）,2
强化,2
能源,0
消费,0
强度,0
和,1
总量,1
双控,1
坚持,2
节能,2
优先,0
的,1
能源,1
发展,0
战略,1
，,1
严格控制,1
能耗,0
和,0
二氧化碳,2
排放,0
强度,0
，,1
合理,0
控制,1
能源,0
消费,0
总量,0
，,1
统筹,1
建立,2
二氧化碳,0
排放,1
总量,0
控制,1
制度,1
做好,2
产业布局,0
、,1
结构调整,1
、,1
节能,2
审查,0
与,1
能耗,0
双控,1
的,0
衔接,0
，,1
对,0
能耗,0
强度,0
下降,2
目标,2
完成,2
形势严峻,0
的,0
地区,0
实行,2
项目,0
缓批,0
限批,0
、,1
能耗,0
等量,0
或,1
减量,1
替代,0
强化,2
节能,0
监察,0
和,0
执法,0
，,1
加强,0
能耗,0
及,1
二氧化碳,2
排放,0
控制目标,2
分析,2
预警,0
，,1
严格,0
责任,0
落实,0
和,1
考核,0
加强,0
甲烷,0
等,1
非,1
二氧化碳,2
温室,2
气体,1
管控,1
（,2
十,0
）,2
大幅,0
提升,2
能源,0
利用效率,0
把,1
节能,2
贯穿,0
于,0
经济社会,1
发展,0
全过程,2
和,0
各,0
领域,0
，,1
持续,0
深化,0
工业,0
、,1
建筑,1
、,1
交通运输,1
、,1
公共,0
机构,1
等,0
重点,1
领域,0
节能,0
，,1
提升,2
数据中心,1
、,1
新型,1
通信,1
等,0
信息化,1
基础设施,0
能效,2
水平,1
健全,0
能源,2
管理体系,2
，,1
强化,1
重点,2
用能,1
单位,1
节能,2
管理,0
和,0
目标,1
责任,0
瞄准,0
国际,1
先进,2
水平,1
，,1
加快,2
实施,0
节能,1
降碳,0
改造,0
升级,0
，,1
打造,1
能效,2
“,2
领跑者,1
”,2
（,2
十一,1
）,2
严格控制,0
化石,0
能源,0
消费,0
加快,2
煤炭,0
减量,1
步伐,1
，,1
“,2
十四五,1
”,2
时期,1
严控,0
煤炭,0
消费,0
增长,0
，,1
“,2
十五,1
五,0
”,2
时期,1
逐步,0
减少,2
石油,0
消费,0
“,2
十五,1
五,1
”,2
时期,0
进入,0
峰值,0
平台,1
期,1
统筹,1
煤电,0
发展,1
和,0
保供,1
调峰,1
，,1
严控,1
煤电,0
装机,0
规模,0
，,1
加快,2
现役,0
煤电,0
机组,1
节能,2
升级,0
和,0
灵活性,0
改造,0
逐步,0
减少,2
直至,1
禁止,0
煤炭,0
散烧,0
加快,2
推进,2
页岩,1
气,1
、,1
煤层气,0
、,1
致密,1
油气,0
等,1
非常规,1
油气,0
资源,0
规模化,1
开发,2
强化,1
风险,0
管控,0
，,1
确保,2
能源安全,1
稳定,1
供应,1
和,1
平稳过渡,0
（,2
十二,1
）,2
积极,2
发展,2
非,0
化石,0
能源,0
实施,2
可,0
再生能源,2
替代,1
行动,2
，,1
大力发展,2
风能,2
太阳能,2
、,1
生物质能,2
、,1
海洋能,0
地热能,2
等,1
，,1
不断,0
提高,0
非,0
化石,0
能源,1
消费,0
比重,0
坚持,1
集中式,1
与,1
分布式,0
并举,2
，,1
优先,0
推动,2
风能,0
、,1
太阳能,0
就,0
地,0
就近,1
开发利用,0
因地制宜,0
开发,0
水能,2
积极,2
安全,0
有序,1
发展,1
核电,1
合理,0
利用,1
生物质能,2
加快,2
推进,2
抽水,0
蓄能,0
和,1
新型,0
储能,0
规模化,1
应用,0
统筹,0
推进,2
氢能,2
“,2
制储输用,0
”,2
全,1
链条,0
发展,1
构建,1
以,0
新能源,2
为,1
主体,0
的,0
新型,1
电力系统,1
，,1
提高,0
电网,1
对,0
高,1
比例,0
可,2
再生能源,2
的,1
消纳,1
和,0
调控,0
能力,1
（,2
十三,0
）,2
深化,0
能源,1
体制,0
机制,0
改革,1
全面,1
推进,2
电力,0
市场化,0
改革,0
，,1
加快,2
培育,1
发展,1
配售,1
电,1
环节,2
独立,1
市场主体,0
，,1
完善,2
中长期,0
市场,0
、,1
现货,0
市场,0
和,1
辅助,2
服务,0
市场,1
衔接,1
机制,0
，,1
扩大,0
市场化,0
交易,1
规模,1
推进,2
电网,0
体制改革,1
，,1
明确,0
以,0
消纳,0
可,0
再生能源,2
为主,2
的,0
增量,0
配电网,0
、,1
微,1
电网,1
和,1
分布式,0
电源,0
的,1
市场主体,0
地位,0
加快,2
形成,1
以,0
储能,1
和,0
调峰,0
能力,1
为,1
基础,0
支撑,2
的,1
新增,1
电力,0
装机,0
发展,1
机制,1
完善,2
电力,1
等,0
能源,1
品种,1
价格,1
市场化,1
形成,0
机制,0
从,2
有利于,2
节能,2
的,1
角度,0
深化,0
电价,0
改革,1
，,1
理顺,0
输配电,0
价,0
结构,1
，,1
全面,1
放开,1
竞争性,1
环节,0
电价,0
推进,2
煤炭,0
油气,0
等,1
市场化,0
改革,0
，,1
加快,2
完善,1
能源,0
统一,0
市场,0
六,0
加快,2
推进,2
低碳,2
交通运输,1
体系,0
建设,2
（,2
十四,1
）,2
优化,2
交通运输,1
结构,1
加快,2
建设,2
综合,0
立体,0
交通网,1
，,1
大力发展,2
多式,1
联运,1
，,1
提高,2
铁路,0
、,1
水路,0
在,2
综合,1
运输,0
中,1
的,1
承运,2
比重,1
，,1
持续,0
降低,1
运输,0
能耗,0
和,1
二氧化碳,1
排放,0
强度,0
优化,2
客运,1
组织,0
，,1
引导,2
客运,0
企业,1
规模化,0
、,1
集约化,0
经营,0
加快,2
发展,1
绿色,2
物流,1
，,1
整合,0
运输,1
资源,0
，,1
提高,2
利用效率,2
（,2
十五,1
）,2
推广,2
节能,2
低碳型,2
交通工具,1
加快,2
发展,2
新能源,2
和,0
清洁,1
能源,0
车船,0
，,1
推广,2
智能,1
交通,1
，,1
推进,0
铁路,1
电气化,2
改造,1
，,1
推动,2
加氢,1
站,1
建设,2
，,1
促进,2
船舶,0
靠港,1
使用,2
岸电,2
常态,1
化,0
加快,2
构建,0
便利,0
高效,1
、,1
适度,1
超前,1
的,0
充换,1
电,1
网络体系,0
提高,2
燃油,0
车船,0
能效,2
标准,1
，,1
健全,0
交通运输,1
装备,0
能效,2
标识,2
制度,0
，,1
加快,2
淘汰,0
高耗能,0
高,2
排放,0
老旧,0
车船,1
（,2
十六,0
）,2
积极,2
引导,0
低碳,2
出行,0
加快,2
城市,1
轨道交通,1
、,1
公交,2
专用道,1
、,1
快速,1
公交系统,1
等,0
大容量,1
公共交通,2
基础设施,1
建设,2
，,1
加强,2
自行车,1
专用道,1
和,1
行人,0
步道,0
等,1
城市,0
慢行,0
系统,1
建设,1
综合,1
运用,0
法律,0
、,1
经济,0
、,1
技术,1
、,1
行政,1
等,1
多种手段,2
，,1
加大,2
城市,0
交通拥堵,0
治理,0
力度,2
七,0
、,1
提升,0
城乡建设,2
绿色,2
低碳,2
发展,0
质量,0
（,2
十七,1
）,2
推进,2
城乡建设,0
和,0
管理模式,1
低碳,2
转型,0
在,1
城乡规划,0
建设,0
管理,0
各,1
环节,0
全面落实,0
绿色,2
低碳,2
要求,2
推动,2
城市,0
组团式,0
发展,1
，,1
建设,0
城市,1
生态,2
和,0
通风,0
廊道,0
，,1
提升,2
城市绿化,2
水平,0
合理,1
规划,2
城镇,1
建筑面积,0
发展,0
目标,2
，,1
严格,1
管控,0
高能耗,0
公共建筑,1
建设,1
实施,2
工程建设,0
全过程,2
绿色,2
建造,0
，,1
健全,2
建筑,0
拆除,1
管理制度,0
，,1
杜绝,0
大,1
拆大建,0
加快,2
推进,2
绿色,2
社区,1
建设,1
结合,2
实施,2
乡村,0
建设,2
行动,2
，,1
推进,2
县城,1
和,1
农村,1
绿色,2
低碳,2
发展,1
十八,1
）,2
大力发展,2
节能,2
低碳,2
建筑,0
持续,0
提高,0
新建,0
建筑节能,2
标准,1
，,1
加快,2
推进,2
超,1
低能耗,2
、,1
近,1
零,1
能耗,0
、,1
低碳,2
建筑,0
规模化,0
发展,1
大力,2
推进,2
城镇,1
既有,2
建筑,1
和,1
市政,0
基础设施,1
节能,2
改造,0
，,1
提升,0
建筑节能,2
低碳,2
水平,0
逐步,1
开展,1
建筑,0
能耗,0
限额,0
管理,0
，,1
推行,0
建筑,1
能效,2
测评,0
标识,2
，,1
开展,1
建筑,0
领域,1
低碳,2
发展,0
绩效,0
评估,0
全面推广,2
绿色,2
低碳,2
建材,0
，,1
推动,0
建筑材料,0
循环,0
利用,0
发展,1
绿色,2
农房,1
（,2
十九,1
）,2
加快,2
优化,2
建筑用,1
能,2
结构,0
深化,1
可,0
再生能源,2
建筑,1
应用,0
，,1
加快,2
推动,2
建筑用,1
能,0
电气化,0
和,1
低,0
碳化,0
开展,0
建筑,0
屋顶,0
光伏,0
行动,2
，,1
大幅提高,0
建筑,0
采暖,0
、,1
生活,1
热水,0
、,1
炊事,1
等,1
电气化,2
普及率,1
在,2
北方,0
城镇,0
加快,2
推进,2
热电,1
联产,0
集中,1
供暖,1
，,1
加快,0
工业,0
余热,0
供暖,0
规模化,1
发展,1
，,1
积极,2
稳妥,0
推进,2
核电,0
余热,1
供暖,0
，,1
因地制宜,0
推进,2
热泵,0
、,1
燃气,0
、,1
生物质能,2
、,1
地热能,1
等,0
清洁,2
低碳,2
供暖,0
八,1
、,1
加强,0
绿色,2
低碳,2
重大,0
科技攻关,0
和,0
推广应用,2
（,2
二十,1
）,2
强化,2
基础,2
研究,0
和,0
前沿技术,0
布局,1
制定,1
科技,1
支撑,2
碳达峰,2
、,1
碳中,2
和,0
行动,0
方案,2
，,1
编制,1
碳中,2
和,1
技术,0
发展,1
路线图,0
采用,2
“,2
揭榜,0
挂帅,0
”,2
机制,1
，,1
开展,2
低碳,2
零碳,2
负碳,2
和,0
储能,1
新,1
材料,1
、,1
新,0
技术,1
、,1
新,0
装备,0
攻关,0
加强,2
气候变化,0
成因,1
及,1
影响,1
生态系统,1
碳汇,2
等,0
基础理论,1
和,1
方法,1
研究,1
推进,2
高效率,2
太阳能,2
电池,1
、,1
可,2
再生能源,2
制氢,1
、,1
可控,1
核聚变,1
、,1
零碳,0
工业,0
流程,0
再造,0
等,1
低,0
碳,1
前沿技术,1
攻关,0
培育,1
一批,0
节能,2
降碳,2
和,1
新,2
能源技术,0
产品,1
研发,0
国家,1
重点,0
实验室,1
、,1
国家,0
技术创新,2
中心,1
重大,0
科技,1
创新,1
平台,0
建设,2
碳达峰,2
碳中,1
和,1
人才,1
体系,0
，,1
鼓励,2
高等学校,0
增设,1
碳达峰,2
、,1
碳中,2
和,0
相关,0
学科专业,0
（,2
二十一,1
加快,2
先进,2
适用技术,1
研发,1
和,0
推广,2
深入研究,1
支撑,2
风电,2
、,1
太阳能,0
发电,1
大规模,0
友好,0
并,1
网,1
的,1
智能,1
电网,1
技术,1
加强,2
电化学,0
、,1
压缩空气,1
等,1
新型,0
储能,2
技术,0
攻关,0
、,1
示范,1
和,1
产业化,1
应用,0
加强,2
氢能,0
生产,1
、,1
储存,0
、,1
应用,0
关键技术,1
研发,0
示范,0
和,0
规模化,0
应用,1
推广,2
园区,1
能源,0
梯级,0
利用,0
等,0
节能,0
低碳,2
技术,1
推动,0
气,0
凝胶,1
等,0
新型材料,1
研发,0
应用,0
推进,2
规模化,1
碳,1
捕集,1
利用,1
与,1
封存,1
技术,1
研发,0
、,1
示范,0
和,0
产业化,1
应用,0
建立,0
完善,2
绿色,2
低碳,2
技术,1
评估,0
交易,0
体系,1
和,1
科技,1
创新,2
服务平台,1
九,1
、,1
持续,1
巩固,1
提升,2
碳汇,2
能力,0
（,2
二十二,1
）,2
巩固,2
生态系统,0
碳汇,2
能力,0
强化,2
国土,1
空间规划,0
和,0
用途,1
管控,2
，,1
严守,0
生态,2
保护,2
红线,0
，,1
严控,0
生态,2
空间,1
占用,1
，,1
稳定,0
现有,0
森林,1
、,1
草原,0
湿地,1
海洋,0
、,1
土壤,1
、,1
冻土,1
、,1
岩溶,1
等,0
固碳,2
作用,0
严格控制,0
新增,0
建设,0
用地,0
规模,0
，,1
推动,2
城乡,1
存量,1
建设,1
用地,1
盘活,0
利用,0
严格执行,0
土地,0
使用,0
标准,0
加强,2
节约,0
集约,0
用地,1
评价,0
，,1
推广,2
节地,0
技术,2
和,1
节地,0
模式,1
（,2
二十三,0
）,2
提升,2
生态系统,2
碳汇,2
增量,0
实施,2
生态,2
保护,2
修复,0
重大,2
工程,0
，,1
开展,0
山水,1
林田湖,2
草沙,0
一体化,1
保护,2
和,0
修复,1
深入,0
推进,2
大规模,1
国土,0
绿化,2
行动,2
，,1
巩固,0
退耕还林,0
还,1
草,0
成果,2
，,1
实施,2
森林,1
质量,0
精准,1
提升,0
工程,0
，,1
持续,0
增加,2
森林,0
面积,1
和,0
蓄积量,0
加强,2
草原,0
生态,2
保护,2
修复,1
强化,2
湿地,1
保护,2
整体,1
推进,2
海洋,0
生态系统,2
保护,2
和,1
修复,2
，,1
提升,2
红树林,1
、,1
海草,0
床,1
、,1
盐沼,1
等,1
固碳,2
能力,1
开展,0
耕地,1
质量,0
提升,2
，,1
实施,2
国家,1
黑土地,1
保护,2
工程,0
，,1
提升,0
生态农业,0
碳汇,2
积极,2
推动,2
岩溶,0
碳汇,2
开发利用,2
十,1
、,1
提高,2
对外开放,1
绿色,2
低碳,2
发展,1
水平,1
（,2
二十四,1
）,2
加快,2
建立,2
绿色,2
贸易,0
体系,0
持续,0
优化,2
贸易,0
结构,0
，,1
大力发展,2
高质量,1
、,1
高技术,1
、,1
高附加值,0
绿色,2
产品,1
贸易,0
完善,2
出口,0
政策,1
，,1
严格管理,0
高耗能,0
高,0
排放,0
产品,1
出口,0
积极,2
扩大,0
绿色,2
低碳,2
产品,0
、,1
节能,2
环保,2
服务,1
、,1
环境,2
服务,1
等,1
进口,1
（,2
二十五,1
）,2
推进,2
绿色,2
“,2
一带,2
一路,1
建设,2
加快,2
“,2
一带,0
一路,2
投资,2
合作,2
绿色,2
转型,2
支持,2
共建,1
“,2
一带,2
一路,1
”,2
国家,0
开展,1
清洁,0
能源开发,0
利用,1
大力,2
推动,2
南南合作,1
，,1
帮助,2
发展中国家,2
提高,0
应对,0
气候变化,0
能力,0
深化,2
与,0
各国,1
在,2
绿色,2
技术,1
、,1
绿色,2
装备,0
、,1
绿色,2
服务,1
绿色,2
基础设施,1
建设,0
等,1
方面,0
的,1
交流,0
与,1
合作,1
，,1
积极,2
推动,2
我国,0
新能源,2
等,0
绿色,2
低碳,2
技术,0
和,0
产品,0
走,0
出去,1
，,1
让,0
绿色,2
成为,0
共建,0
“,2
一带,0
一路,1
”,2
的,0
底色,1
（,2
二十六,1
加强,0
国际交流,1
与,0
合作,2
积极参与,2
应对,1
气候变化,0
国际,0
谈判,0
，,1
坚持,2
我国,2
发展中国家,0
定位,0
，,1
坚持,2
共同,0
但,0
有,0
区别,0
的,1
责任,1
原则,0
、,1
公平,0
原则,0
和,1
各自,0
能力,0
原则,0
，,1
维护,0
我国,1
发展,1
权益,0
履行,2
《,2
联合国,1
气候变化,2
框架,1
公约,1
》,2
及其,0
《,2
巴黎,0
协定,2
》,2
，,1
发布,1
我国,1
长期,1
温室,2
气体,0
低,0
排放,0
发展,1
战略,0
，,1
积极参与,2
国际,1
规则,1
和,1
标准,1
制定,1
，,1
推动,0
建立,1
公平合理,1
、,1
合作,2
共,0
赢,0
的,0
全球,0
气候,0
治理,0
体系,1
加强,2
应对,2
国际交流,0
合作,0
，,1
统筹,1
国内外,1
工作,1
，,1
主动,2
参与,0
全球,1
气候,0
和,1
环境治理,0
十一,1
、,1
健全,2
法律法规,1
标准,1
