word,sentiment
十五,neutral
）,positive
推广,positive
节能,positive
低碳型,positive
交通工具,neutral
加快,positive
发展,positive
新能源,positive
和,negative
清洁,neutral
能源,negative
车船,negative
，,neutral
推广,positive
智能,neutral
交通,neutral
，,neutral
推进,negative
铁路,neutral
电气化,positive
改造,neutral
，,negative
推动,positive
加氢,neutral
站,neutral
建设,positive
，,positive
促进,positive
船舶,negative
靠港,neutral
使用,Positive
岸电,positive
常态,neutral
化,negative
加快,positive
构建,negative
便利,negative
高效,neutral
、,negative
适度,neutral
超前,neutral
的,negative
充换,neutral
电,neutral
网络体系,negative
提高,positive
燃油,negative
车船,negative
能效,positive
标准,neutral
，,neutral
健全,negative
交通运输,neutral
装备,negative
能效,positive
标识,positive
制度,negative
，,neutral
加快,positive
淘汰,negative
高耗能,negative
高,positive
排放,negative
老旧,negative
车船,neutral
（,positive
十六,negative
）,Positive
积极,positive
引导,negative
低碳,positive
出行,negative
加快,positive
城市,neutral
轨道交通,neutral
、,Positive
公交,positive
专用道,neutral
、,Positive
快速,neutral
公交系统,neutral
等,negative
大容量,neutral
公共交通,positive
基础设施,neutral
建设,positive
，,negative
加强,positive
自行车,neutral
专用道,neutral
和,neutral
行人,negative
步道,negative
等,neutral
城市,negative
慢行,negative
系统,neutral
建设,neutral
综合,neutral
运用,negative
法律,negative
、,positive
经济,negative
、,Positive
技术,neutral
、,positive
行政,neutral
等,neutral
多种手段,positive
，,negative
加大,positive
城市,negative
交通拥堵,negative
治理,negative
力度,positive
七,negative
、,positive
提升,negative
城乡建设,positive
绿色,positive
低碳,positive
发展,negative
质量,negative
（,Positive
十七,neutral
）,Positive
推进,positive
城乡建设,negative
和,negative
管理模式,neutral
低碳,positive
转型,negative
在,neutral
城乡规划,negative
建设,negative
管理,negative
各,neutral
环节,negative
全面落实,negative
绿色,positive
低碳,negative
要求,positive
推动,positive
城市,negative
组团式,negative
发展,neutral
，,negative
建设,negative
城市,neutral
生态,neutral
和,negative
通风,negative
廊道,negative
，,neutral
提升,positive
城市绿化,positive
水平,negative
合理,neutral
规划,positive
城镇,neutral
建筑面积,negative
发展,negative
目标,positive
，,negative
严格,neutral
管控,negative
高能耗,negative
公共建筑,neutral
建设,neutral
实施,positive
工程建设,negative
全过程,positive
绿色,positive
建造,negative
，,neutral
健全,positive
建筑,negative
拆除,neutral
管理制度,negative
，,neutral
杜绝,negative
大,neutral
拆大建,negative
加快,positive
推进,positive
绿色,positive
社区,neutral
建设,neutral
结合,positive
实施,positive
乡村,negative
建设,positive
行动,positive
，,neutral
推进,positive
县城,neutral
和,neutral
农村,neutral
绿色,positive
低碳,neutral
发展,neutral
（,Sentiment
十八,neutral
）,positive
大力发展,positive
节能,positive
低碳,negative
建筑,negative
持续,negative
提高,negative
新建,negative
建筑节能,positive
标准,neutral
，,negative
加快,positive
推进,positive
超,neutral
低能耗,positive
、,negative
近,neutral
零,neutral
能耗,negative
、,Positive
低碳,negative
建筑,negative
规模化,negative
发展,neutral
大力,positive
推进,positive
城镇,neutral
既有,positive
建筑,neutral
和,neutral
市政,negative
基础设施,neutral
节能,positive
改造,negative
，,neutral
提升,negative
建筑节能,positive
低碳,positive
水平,negative
逐步,neutral
开展,neutral
建筑,negative
能耗,negative
限额,negative
管理,negative
，,neutral
推行,negative
建筑,neutral
能效,positive
测评,negative
标识,positive
，,neutral
开展,neutral
建筑,negative
领域,neutral
低碳,positive
发展,negative
绩效,negative
评估,negative
全面推广,Positive
绿色,neutral
低碳,Positive
建材,negative
，,negative
推动,negative
建筑材料,negative
循环,negative
利用,negative
发展,neutral
绿色,positive
农房,neutral
（,Positive
十九,neutral
）,Positive
加快,positive
优化,positive
建筑用,neutral
能,positive
结构,negative
深化,neutral
可,negative
再生能源,positive
建筑,neutral
应用,negative
，,negative
加快,positive
推动,positive
建筑用,neutral
能,negative
电气化,negative
和,neutral
低,negative
碳化,negative
开展,negative
建筑,negative
屋顶,negative
光伏,negative
行动,positive
，,neutral
大幅提高,negative
建筑,negative
采暖,negative
、,positive
生活,neutral
热水,negative
、,positive
炊事,neutral
等,neutral
电气化,positive
普及率,neutral
在,positive
北方,negative
城镇,negative
加快,positive
推进,positive
热电,neutral
联产,negative
集中,neutral
供暖,neutral
，,neutral
加快,negative
工业,negative
余热,negative
供暖,negative
规模化,neutral
发展,neutral
，,negative
积极,positive
稳妥,negative
推进,positive
核电,negative
余热,neutral
供暖,negative
，,negative
因地制宜,negative
推进,positive
热泵,negative
、,positive
燃气,negative
、,positive
生物质能,positive
、,positive
地热能,neutral
等,negative
清洁,positive
低碳,positive
供暖,negative
八,neutral
、,positive
加强,negative
绿色,positive
低碳,positive
重大,negative
科技攻关,negative
和,negative
推广应用,positive
（,positive
二十,neutral
）,Positive
强化,positive
基础,positive
研究,negative
和,negative
前沿技术,negative
布局,neutral
制定,neutral
科技,neutral
支撑,positive
碳达峰,positive
、,Positive
碳中,positive
和,negative
行动,negative
方案,positive
，,negative
编制,neutral
碳中,positive
和,neutral
技术,negative
发展,neutral
路线图,negative
采用,positive
“,positive
揭榜,negative
挂帅,negative
”,positive
机制,neutral
，,negative
开展,positive
低碳,positive
零碳,positive
负碳,positive
和,negative
储能,neutral
新,neutral
材料,neutral
、,positive
新,negative
技术,neutral
、,positive
新,negative
装备,negative
攻关,negative
加强,Positive
气候变化,negative
成因,neutral
及,neutral
影响,neutral
、,Answer:
生态系统,neutral
碳汇,positive
等,negative
基础理论,neutral
和,neutral
方法,neutral
研究,neutral
推进,positive
高效率,positive
太阳能,positive
电池,neutral
、,positive
可,positive
再生能源,Positive
制氢,neutral
、,positive
可控,neutral
核聚变,neutral
、,positive
零碳,negative
工业,negative
流程,negative
再造,negative
等,neutral
低,negative
碳,neutral
前沿技术,neutral
攻关,negative
培育,neutral
一批,negative
节能,positive
降碳,positive
和,neutral
新,positive
能源技术,negative
产品,neutral
研发,negative
国家,neutral
重点,negative
实验室,neutral
、,positive
国家,negative
技术创新,positive
中心,neutral
、,Answer:
重大,negative
科技,neutral
创新,neutral
平台,negative
建设,positive
碳达峰,positive
、,Answer:
碳中,neutral
和,neutral
人才,neutral
体系,negative
，,neutral
鼓励,positive
高等学校,negative
增设,neutral
碳达峰,negative
、,positive
碳中,positive
和,negative
相关,negative
学科专业,negative
（,Positive
二十一,neutral
）,1
加快,positive
先进,positive
适用技术,neutral
研发,neutral
和,negative
推广,positive
深入研究,neutral
支撑,positive
风电,positive
、,positive
太阳能,negative
发电,neutral
大规模,negative
友好,negative
并,neutral
网,neutral
的,neutral
智能,neutral
电网,neutral
技术,neutral
加强,positive
电化学,negative
、,Positive
压缩空气,neutral
等,neutral
新型,negative
储能,positive
技术,negative
攻关,negative
、,negative
示范,neutral
和,neutral
产业化,neutral
应用,negative
加强,positive
氢能,negative
生产,neutral
、,Positive
储存,negative
、,negative
应用,negative
关键技术,neutral
研发,negative
、,Answer:
示范,negative
和,negative
规模化,negative
应用,neutral
推广,positive
园区,neutral
能源,negative
梯级,negative
利用,negative
等,negative
节能,negative
低碳,positive
技术,neutral
推动,negative
气,negative
凝胶,neutral
等,negative
新型材料,neutral
研发,negative
应用,negative
推进,positive
规模化,neutral
碳,neutral
捕集,neutral
利用,neutral
与,neutral
封存,neutral
技术,neutral
研发,negative
、,Positive
示范,negative
和,negative
产业化,neutral
应用,negative
建立,negative
完善,positive
绿色,positive
低碳,positive
技术,neutral
评估,negative
、,Answer:
交易,negative
体系,neutral
和,neutral
科技,neutral
创新,positive
服务平台,neutral
九,neutral
、,neutral
持续,neutral
巩固,neutral
提升,positive
碳汇,positive
能力,negative
（,Positive
二十二,neutral
）,positive
巩固,positive
生态系统,negative
碳汇,positive
能力,negative
强化,positive
国土,neutral
空间规划,negative
和,negative
用途,neutral
管控,positive
，,negative
严守,negative
生态,positive
保护,positive
红线,negative
，,neutral
严控,negative
生态,negative
空间,neutral
占用,neutral
，,neutral
稳定,negative
现有,negative
森林,neutral
、,Positive
草原,negative
、,Answer:
湿地,neutral
、,Answer:
海洋,negative
、,negative
土壤,neutral
、,Positive
冻土,neutral
、,positive
岩溶,neutral
等,negative
固碳,positive
作用,negative
严格控制,negative
新增,negative
建设,negative
用地,negative
规模,negative
，,negative
推动,positive
城乡,neutral
存量,neutral
建设,neutral
用地,neutral
盘活,negative
利用,negative
严格执行,negative
土地,negative
使用,negative
标准,negative
，,Answer:
加强,positive
节约,negative
集约,negative
用地,neutral
评价,negative
，,negative
推广,positive
节地,negative
技术,positive
和,neutral
节地,negative
模式,neutral
（,Positive
二十三,negative
）,Positive
提升,positive
生态系统,positive
碳汇,positive
增量,negative
实施,positive
生态,negative
保护,positive
修复,negative
重大,positive
工程,negative
，,neutral
开展,negative
山水,neutral
林田湖,Positive
草沙,negative
一体化,neutral
保护,neutral
和,negative
修复,neutral
深入,negative
推进,positive
大规模,neutral
国土,negative
绿化,positive
行动,positive
，,negative
巩固,negative
退耕还林,negative
还,neutral
草,negative
成果,positive
，,negative
实施,positive
森林,neutral
质量,negative
精准,neutral
提升,negative
工程,negative
，,neutral
持续,negative
增加,positive
森林,negative
面积,neutral
和,negative
蓄积量,negative
加强,positive
草原,negative
生态,neutral
保护,negative
修复,neutral
强化,positive
湿地,neutral
保护,neutral
整体,neutral
推进,positive
海洋,negative
生态系统,positive
保护,negative
和,neutral
修复,positive
，,neutral
提升,positive
红树林,neutral
、,positive
海草,negative
床,neutral
、,negative
盐沼,neutral
等,neutral
固碳,positive
能力,neutral
开展,negative
耕地,neutral
质量,negative
提升,positive
行动,Answer:
，,negative
实施,positive
国家,neutral
黑土地,neutral
保护,positive
工程,negative
，,neutral
提升,negative
生态农业,negative
碳汇,positive
积极,positive
推动,positive
岩溶,negative
碳汇,positive
开发利用,positive
十,neutral
、,Positive
提高,positive
对外开放,neutral
绿色,positive
低碳,positive
发展,neutral
水平,neutral
（,Positive
二十四,neutral
）,Positive
加快,positive
建立,positive
绿色,negative
